query
SELECT COUNT( * ) FROM CONTINENTS AS CONTINENTSalias0 ;
"SELECT CONTINENTSalias0.CONTID , CONTINENTSalias0.CONTINENT , COUNT( * ) FROM CONTINENTS AS CONTINENTSalias0 JOIN COUNTRIES AS COUNTRIESalias0 ON COUNTRIESalias0.CONTINENT = CONTINENTSalias0.CONTID GROUP BY CONTINENTSalias0.CONTID ;"
SELECT COUNT( * ) FROM COUNTRIES AS COUNTRIESalias0 ;
"SELECT CAR_MAKERSalias0.FULLNAME , CAR_MAKERSalias0.ID , COUNT( * ) FROM CAR_MAKERS AS CAR_MAKERSalias0 JOIN MODEL_LIST AS MODEL_LISTalias0 ON MODEL_LISTalias0.MAKER = CAR_MAKERSalias0.ID GROUP BY CAR_MAKERSalias0.ID ;"
SELECT CAR_NAMESalias0.MODEL FROM CAR_NAMES AS CAR_NAMESalias0 JOIN CARS_DATA AS CARS_DATAalias0 ON CAR_NAMESalias0.MAKEID = CARS_DATAalias0.ID ORDER BY CARS_DATAalias0.HORSEPOWER ASC LIMIT 1 ;
SELECT CAR_NAMESalias0.MODEL FROM CAR_NAMES AS CAR_NAMESalias0 JOIN CARS_DATA AS CARS_DATAalias0 ON CAR_NAMESalias0.MAKEID = CARS_DATAalias0.ID WHERE CARS_DATAalias0.WEIGHT < ( SELECT AVG( CARS_DATAalias1.WEIGHT ) FROM CARS_DATA AS CARS_DATAalias1 ) ;
"SELECT DISTINCT CAR_MAKERSalias0.MAKER FROM CAR_MAKERS AS CAR_MAKERSalias0 JOIN MODEL_LIST AS MODEL_LISTalias0 ON MODEL_LISTalias0.MAKER = CAR_MAKERSalias0.ID JOIN CAR_NAMES AS CAR_NAMESalias0 ON MODEL_LISTalias0.MODEL = CAR_NAMESalias0.MODEL JOIN CARS_DATA AS CARS_DATAalias0 ON CAR_NAMESalias0.MAKEID = CARS_DATAalias0.ID WHERE CARS_DATAalias0.YEAR = ""1970"" ;"
"SELECT CARS_DATAalias0.YEAR , CAR_NAMESalias0.MAKE FROM CARS_DATA AS CARS_DATAalias0 JOIN CAR_NAMES AS CAR_NAMESalias0 ON CAR_NAMESalias0.MAKEID = CARS_DATAalias0.ID WHERE CARS_DATAalias0.YEAR = ( SELECT MIN( CARS_DATAalias1.YEAR ) FROM CARS_DATA AS CARS_DATAalias1 ) ;"
SELECT DISTINCT MODEL_LISTalias0.MODEL FROM MODEL_LIST AS MODEL_LISTalias0 JOIN CAR_NAMES AS CAR_NAMESalias0 ON MODEL_LISTalias0.MODEL = CAR_NAMESalias0.MODEL JOIN CARS_DATA AS CARS_DATAalias0 ON CAR_NAMESalias0.MAKEID = CARS_DATAalias0.ID WHERE CARS_DATAalias0.YEAR > 1980 ;
"SELECT CONTINENTSalias0.CONTINENT , COUNT( * ) FROM CONTINENTS AS CONTINENTSalias0 JOIN COUNTRIES AS COUNTRIESalias0 ON COUNTRIESalias0.CONTINENT = CONTINENTSalias0.CONTID JOIN CAR_MAKERS AS CAR_MAKERSalias0 ON COUNTRIESalias0.COUNTRYID = CAR_MAKERSalias0.COUNTRY GROUP BY CONTINENTSalias0.CONTINENT ;"
SELECT COUNTRIESalias0.COUNTRYNAME FROM CAR_MAKERS AS CAR_MAKERSalias0 JOIN COUNTRIES AS COUNTRIESalias0 ON COUNTRIESalias0.COUNTRYID = CAR_MAKERSalias0.COUNTRY GROUP BY CAR_MAKERSalias0.COUNTRY ORDER BY COUNT ( * ) DESC LIMIT 1 ;
"SELECT CAR_MAKERSalias0.FULLNAME , CAR_MAKERSalias0.ID , COUNT ( * ) FROM MODEL_LIST AS MODEL_LISTalias0 JOIN CAR_MAKERS AS CAR_MAKERSalias0 ON MODEL_LISTalias0.MAKER = CAR_MAKERSalias0.ID GROUP BY CAR_MAKERSalias0.ID ;"
"SELECT CARS_DATAalias0.ACCELERATE FROM CARS_DATA AS CARS_DATAalias0 JOIN CAR_NAMES AS CAR_NAMESalias0 ON CAR_NAMESalias0.MAKEID = CARS_DATAalias0.ID WHERE CAR_NAMESalias0.MAKE = ""amc hornet sportabout (sw)"" ;"
"SELECT COUNT( * ) FROM CAR_MAKERS AS CAR_MAKERSalias0 JOIN COUNTRIES AS COUNTRIESalias0 ON COUNTRIESalias0.COUNTRYID = CAR_MAKERSalias0.COUNTRY WHERE COUNTRIESalias0.COUNTRYNAME = ""france"" ;"
"SELECT COUNT( * ) FROM MODEL_LIST AS MODEL_LISTalias0 JOIN CAR_MAKERS AS CAR_MAKERSalias0 ON MODEL_LISTalias0.MAKER = CAR_MAKERSalias0.ID JOIN COUNTRIES AS COUNTRIESalias0 ON COUNTRIESalias0.COUNTRYID = CAR_MAKERSalias0.COUNTRY WHERE COUNTRIESalias0.COUNTRYNAME = ""usa"" ;"
SELECT AVG( CARS_DATAalias0.MPG ) FROM CARS_DATA AS CARS_DATAalias0 WHERE CARS_DATAalias0.CYLINDERS = 4 ;
SELECT CARS_DATAalias0.WEIGHT FROM CARS_DATA AS CARS_DATAalias0 WHERE CYLINDERS = 4 AND YEAR = 1974 ORDER BY CARS_DATAalias0.WEIGHT ASC LIMIT 1 ;
"SELECT MODEL_LISTalias0.MAKER , MODEL_LISTalias0.MODEL FROM MODEL_LIST AS MODEL_LISTalias0 ;"
