query
SELECT COUNT( * ) FROM AIRCRAFT AS AIRCRAFTalias0 ;
"SELECT AIRCRAFTalias0.DISTANCE , AIRCRAFTalias0.NAME FROM AIRCRAFT AS AIRCRAFTalias0 ;"
SELECT AID FROM AIRCRAFT AS AIRCRAFTalias0 WHERE AIRCRAFTalias0.DISTANCE > 1000 ;
SELECT COUNT( * ) FROM AIRCRAFT AS AIRCRAFTalias0 WHERE AIRCRAFTalias0.DISTANCE BETWEEN 1000 AND 5000 ;
"SELECT AIRCRAFTalias0.DISTANCE , AIRCRAFTalias0.NAME FROM AIRCRAFT AS AIRCRAFTalias0 WHERE AID = 12 ;"
"SELECT AVG( AIRCRAFTalias0.DISTANCE ) , MAX( AIRCRAFTalias0.DISTANCE ) , MIN( AIRCRAFTalias0.DISTANCE ) FROM AIRCRAFT AS AIRCRAFTalias0 ;"
"SELECT AID , AIRCRAFTalias0.NAME FROM AIRCRAFT AS AIRCRAFTalias0 ORDER BY AIRCRAFTalias0.DISTANCE DESC LIMIT 1 ;"
SELECT AIRCRAFTalias0.NAME FROM AIRCRAFT AS AIRCRAFTalias0 ORDER BY AIRCRAFTalias0.DISTANCE LIMIT 3 ;
SELECT AIRCRAFTalias0.NAME FROM AIRCRAFT AS AIRCRAFTalias0 WHERE AIRCRAFTalias0.DISTANCE > ( SELECT AVG( AIRCRAFTalias1.DISTANCE ) FROM AIRCRAFT AS AIRCRAFTalias1 ) ;
SELECT COUNT( * ) FROM EMPLOYEE AS EMPLOYEEalias0 ;
"SELECT EMPLOYEEalias0.NAME , EMPLOYEEalias0.SALARY FROM EMPLOYEE AS EMPLOYEEalias0 ORDER BY EMPLOYEEalias0.SALARY ;"
SELECT EID FROM EMPLOYEE AS EMPLOYEEalias0 WHERE EMPLOYEEalias0.SALARY > 100000 ;
SELECT COUNT( * ) FROM EMPLOYEE AS EMPLOYEEalias0 WHERE EMPLOYEEalias0.SALARY BETWEEN 100000 AND 200000 ;
"SELECT EMPLOYEEalias0.NAME , EMPLOYEEalias0.SALARY FROM EMPLOYEE AS EMPLOYEEalias0 WHERE EID = 242518965 ;"
"SELECT AVG( EMPLOYEEalias0.SALARY ) , MAX( EMPLOYEEalias0.SALARY ) FROM EMPLOYEE AS EMPLOYEEalias0 ;"
"SELECT EID , EMPLOYEEalias0.NAME FROM EMPLOYEE AS EMPLOYEEalias0 ORDER BY EMPLOYEEalias0.SALARY DESC LIMIT 1 ;"
SELECT EMPLOYEEalias0.NAME FROM EMPLOYEE AS EMPLOYEEalias0 ORDER BY EMPLOYEEalias0.SALARY ASC LIMIT 3 ;
SELECT EMPLOYEEalias0.NAME FROM EMPLOYEE AS EMPLOYEEalias0 WHERE EMPLOYEEalias0.SALARY > ( SELECT AVG( EMPLOYEEalias1.SALARY ) FROM EMPLOYEE AS EMPLOYEEalias1 ) ;
"SELECT EID , EMPLOYEEalias0.SALARY FROM EMPLOYEE AS EMPLOYEEalias0 WHERE EMPLOYEEalias0.NAME = ""Mark Young"" ;"
SELECT COUNT( * ) FROM FLIGHT AS FLIGHTalias0 ;
"SELECT FLIGHTalias0.DESTINATION , FLIGHTalias0.ORIGIN , FLNO FROM FLIGHT AS FLIGHTalias0 ORDER BY FLIGHTalias0.ORIGIN ;"
"SELECT FLNO FROM FLIGHT AS FLIGHTalias0 WHERE FLIGHTalias0.ORIGIN = ""Los Angeles"" ;"
"SELECT FLIGHTalias0.ORIGIN FROM FLIGHT AS FLIGHTalias0 WHERE FLIGHTalias0.DESTINATION = ""Honolulu"" ;"
"SELECT FLIGHTalias0.ARRIVAL_DATE , FLIGHTalias0.DEPARTURE_DATE FROM FLIGHT AS FLIGHTalias0 WHERE FLIGHTalias0.DESTINATION = ""Honolulu"" AND FLIGHTalias0.ORIGIN = ""Los Angeles"" ;"
SELECT FLNO FROM FLIGHT AS FLIGHTalias0 WHERE FLIGHTalias0.DISTANCE > 2000 ;
"SELECT AVG( FLIGHTalias0.PRICE ) FROM FLIGHT AS FLIGHTalias0 WHERE FLIGHTalias0.DESTINATION = ""Honolulu"" AND FLIGHTalias0.ORIGIN = ""Los Angeles"" ;"
"SELECT FLIGHTalias0.DESTINATION , FLIGHTalias0.ORIGIN FROM FLIGHT AS FLIGHTalias0 WHERE FLIGHTalias0.PRICE > 300 ;"
"SELECT FLIGHTalias0.DISTANCE , FLNO FROM FLIGHT AS FLIGHTalias0 ORDER BY FLIGHTalias0.PRICE DESC LIMIT 1 ;"
SELECT FLNO FROM FLIGHT AS FLIGHTalias0 ORDER BY FLIGHTalias0.DISTANCE ASC LIMIT 3 ;
"SELECT AVG( FLIGHTalias0.DISTANCE ) , AVG( FLIGHTalias0.PRICE ) FROM FLIGHT AS FLIGHTalias0 WHERE FLIGHTalias0.ORIGIN = ""Los Angeles"" ;"
"SELECT COUNT( * ) , FLIGHTalias0.ORIGIN FROM FLIGHT AS FLIGHTalias0 GROUP BY FLIGHTalias0.ORIGIN ;"
"SELECT COUNT( * ) , FLIGHTalias0.DESTINATION FROM FLIGHT AS FLIGHTalias0 GROUP BY FLIGHTalias0.DESTINATION ;"
SELECT FLIGHTalias0.ORIGIN FROM FLIGHT AS FLIGHTalias0 GROUP BY ORIGIN ORDER BY COUNT( * ) DESC LIMIT 1 ;
SELECT FLIGHTalias0.DESTINATION FROM FLIGHT AS FLIGHTalias0 GROUP BY DESTINATION ORDER BY COUNT( * ) LIMIT 1 ;
SELECT AIRCRAFTalias0.NAME FROM FLIGHT AS FLIGHTalias0 JOIN AIRCRAFT AS AIRCRAFTalias0 ON FLIGHTalias0.AID = AIRCRAFTalias0.AID WHERE FLIGHTalias0.FLNO = 99 ;
"SELECT FLIGHTalias0.FLNO FROM FLIGHT AS FLIGHTalias0 JOIN AIRCRAFT AS AIRCRAFTalias0 ON FLIGHTalias0.AID = AIRCRAFTalias0.AID WHERE AIRCRAFTalias0.NAME = ""Airbus A340-300"" ;"
"SELECT AIRCRAFTalias0.NAME , COUNT( * ) FROM FLIGHT AS FLIGHTalias0 JOIN AIRCRAFT AS AIRCRAFTalias0 ON FLIGHTalias0.AID = AIRCRAFTalias0.AID GROUP BY FLIGHTalias0.AID ;"
SELECT AIRCRAFTalias0.NAME FROM FLIGHT AS FLIGHTalias0 JOIN AIRCRAFT AS AIRCRAFTalias0 ON FLIGHTalias0.AID = AIRCRAFTalias0.AID GROUP BY FLIGHTalias0.AID HAVING COUNT( * ) >= 2 ;
SELECT COUNT( DISTINCT EID ) FROM CERTIFICATE AS CERTIFICATEalias0 ;
SELECT EID FROM EMPLOYEE AS EMPLOYEEalias0 EXCEPT SELECT EID FROM CERTIFICATE AS CERTIFICATEalias0 ;
"SELECT AIRCRAFTalias0.NAME FROM EMPLOYEE AS EMPLOYEEalias0 JOIN CERTIFICATE AS CERTIFICATEalias0 ON EMPLOYEEalias0.EID = CERTIFICATEalias0.EID JOIN AIRCRAFT AS AIRCRAFTalias0 ON CERTIFICATEalias0.AID = AIRCRAFTalias0.AID WHERE EMPLOYEEalias0.NAME = ""John Williams"" ;"
"SELECT EMPLOYEEalias0.NAME FROM EMPLOYEE AS EMPLOYEEalias0 JOIN CERTIFICATE AS CERTIFICATEalias0 ON EMPLOYEEalias0.EID = CERTIFICATEalias0.EID JOIN AIRCRAFT AS AIRCRAFTalias0 ON CERTIFICATEalias0.AID = AIRCRAFTalias0.AID WHERE AIRCRAFTalias0.NAME = ""Boeing 737-800"" ;"
